cluster_id	category	chr	start	end	n_features	n_bystanders
C1802	PF13855	super_6	4306002	4647405	2	18
C1803	PF13855	super_6	2126926	2190073	2	1
C1804	PF13855	super_39	1656459	1913337	2	14
C1805	PF13855	super_3	2074876	2158810	2	4
C1806	PF13855	super_29	2122326	2313682	2	12
C1807	PF13855	super_284	35827	126081	2	6
C1808	PF13855	super_28	1168139	1291640	2	10
C1809	PF13855	super_260	112503	183260	2	2
C1810	PF13855	super_25	2601834	2788364	2	12
C1811	PF13855	super_217	43	268331	2	22
C1812	PF13855	super_21	2274769	2334316	2	2
C1813	PF13855	super_2	3982465	4125858	2	7
C1814	PF13855	super_0	2291900	2530403	2	21
C1815	PF13855	super_171	44074	109574	2	1
C1816	PF13855	super_169	71534	338201	2	18
C1817	PF13855	super_152	39720	104240	2	4
C1818	PF13855	super_148	478932	732067	5	13
C1819	PF13855	super_137	38877	159445	2	4
C1820	PF13855	super_136	251701	665294	2	19
C1821	PF13855	super_11	2340319	2371552	2	0
C1822	PF13855	super_109	622797	1068584	3	37
C1823	PF13855	super_1	5498015	5903487	2	24
C1824	PF13855	super_1	2761063	2872766	2	1
C1825	PF13855	super_0	10592825	11489099	3	49
C1826	PF13855	super_0	6008385	6191327	6	2
C1827	PF13855	super_21	1048881	1260135	2	11
C1828	PF13857	super_95	1116634	1168779	2	0
C1829	PF13857	super_316	61735	118099	2	1
C1830	PF13857	super_18	729113	798027	2	2
C1831	PF13857	super_22	2597710	2663542	2	5
C1832	PF13911	super_144	170107	178978	2	0
C1833	PF13920	super_82	736345	1210934	2	37
C1834	PF13920	super_151	427932	538419	2	10
C1835	PF13920	super_17	2988728	3495848	2	32
C1836	PF13920	super_2	4977729	5195011	2	11
C1837	PF13920	super_40	600326	619969	2	2
C1838	PF13920	super_6	3819883	4164262	3	29
C1839	PF13920	super_77	1284414	1426946	2	12
C1840	PF13920	super_9	3379174	3751878	2	14
C1841	PF13947	super_14	2498672	2583236	2	1
C1842	PF13952	super_162	2099	377187	2	26
C1843	PF13952	super_9	3485002	3700318	2	4
C1844	PF13952	super_14	2991453	3164771	4	10
C1845	PF13952	super_160	93697	541328	2	18
C1846	PF13960	super_88	447744	841945	2	29
C1847	PF13960	super_7	3237647	3651527	3	30
C1848	PF13960	super_57	322884	516195	2	6
C1849	PF13960	super_56	1748107	1843240	2	3
C1850	PF13960	super_263	105221	137762	2	2
C1851	PF13960	super_250	13157	170913	2	6
C1852	PF13960	super_228	91	414605	3	31
C1853	PF13960	super_14	2991453	3011875	2	3
C1854	PF13960	super_190	16299	193876	2	7
C1855	PF13960	super_162	2099	377187	2	26
C1856	PF13960	super_160	504504	541328	2	3
C1857	PF13960	super_211	12889	473064	2	24
C1858	PF13960	super_103	751339	782214	2	4
C1859	PF13960	super_0	7635976	7664884	2	3
C1860	PF13961	super_34	2472832	2523764	3	2
C1861	PF13961	super_3	3657115	3665478	2	0
C1862	PF13961	super_295	218717	224164	2	0
C1863	PF13961	super_241	101778	177994	3	4
C1864	PF13961	super_185	11372	33527	2	2
C1865	PF13961	super_175	18640	23887	2	0
C1866	PF13961	super_118	881809	898960	2	0
C1867	PF13961	super_107	113692	135809	3	0
C1868	PF13962	super_65	96491	576945	3	40
C1869	PF13962	super_63	270327	301902	3	0
C1870	PF13962	super_558	22	21659	2	1
C1871	PF13962	super_4	2285733	2330021	2	1
C1872	PF13962	super_26	2737304	2772262	2	1
C1873	PF13962	super_257	218393	283374	3	0
C1874	PF13962	super_32	836203	912549	2	1
C1875	PF13962	super_22	2597710	2663542	5	2
C1876	PF13962	super_176	330819	425591	3	3
C1877	PF13962	super_115	726227	1040962	2	26
C1878	PF13962	super_1	147376	192979	2	0
C1879	PF13962	super_0	8681508	8704937	2	0
C1880	PF13962	super_239	12998	112923	3	3
C1881	PF13976	super_61	1797887	1805025	2	0
C1882	PF13976	super_58	1463214	1470749	2	0
C1883	PF13976	super_567	3185	18812	2	1
C1884	PF13976	super_49	153376	320302	2	5
C1885	PF13976	super_439	49228	62026	3	0
C1886	PF13976	super_391	531	28510	3	0
C1887	PF13976	super_386	87227	94679	2	0
C1888	PF13976	super_34	2475479	2493516	2	1
C1889	PF13976	super_302	211037	217845	2	0
C1890	PF13976	super_3	3627943	3661135	3	0
C1891	PF13976	super_241	95809	177994	6	2
C1892	PF13976	super_282	8497	90734	4	5
C1893	PF13976	super_114	822564	1011753	5	5
C1894	PF13976	super_118	878116	898960	2	1
C1895	PF13976	super_13	436863	556268	4	4
C1896	PF13976	super_107	80431	351175	7	9
C1897	PF13976	super_185	1143	35899	3	3
C1898	PF13976	super_188	197305	209441	2	1
C1899	PF13976	super_23	1513701	1763443	2	19
C1900	PF13976	super_139	749355	825022	2	3
C1901	PF14009	super_124	737790	745606	2	0
C1902	PF14009	super_228	197650	227530	2	0
C1903	PF14009	super_7	1351394	1407967	2	0
C1904	PF14144	super_130	38184	128578	3	1
C1905	PF14214	super_55	1767700	1858773	2	8
C1906	PF14214	super_52	1749704	1874501	2	9
C1907	PF14214	super_54	1268357	1340669	2	7
C1908	PF14214	super_42	459608	652889	2	20
C1909	PF14214	super_229	88738	191022	2	6
C1910	PF14214	super_7	4499177	4606386	2	8
C1911	PF14214	super_9	260879	490580	2	22
C1912	PF14214	super_99	798212	1126831	2	23
C1913	PF14214	super_38	67029	342234	2	11
C1914	PF14214	super_66	153752	396146	2	20
C1915	PF14214	super_35	2404598	2450006	2	4
C1916	PF14214	super_226	2559	7851	2	0
C1917	PF14214	super_34	2263335	2422260	2	11
C1918	PF14214	super_312	1099	108197	2	7
C1919	PF14214	super_3	3509159	3832052	3	20
C1920	PF14214	super_29	1616943	1907727	2	18
C1921	PF14214	super_27	1768225	1991539	2	17
C1922	PF14214	super_35	205545	430979	2	9
C1923	PF14214	super_149	186625	242875	2	3
C1924	PF14214	super_134	341844	474636	2	3
C1925	PF14214	super_116	500945	774639	2	25
C1926	PF14223	super_57	443025	553537	2	2
C1927	PF14223	super_444	240	14692	2	1
C1928	PF14223	super_41	1380674	1803710	2	21
C1929	PF14223	super_387	76165	91662	2	0
C1930	PF14223	super_205	220374	264377	2	0
C1931	PF14223	super_282	69692	86386	2	2
C1932	PF14223	super_241	142463	171213	2	1
C1933	PF14223	super_20	2326645	2421998	2	3
C1934	PF14223	super_31	2601114	2661568	2	0
C1935	PF14226	super_60	484248	533293	2	1
C1936	PF14226	super_75	426782	634255	2	7
C1937	PF14226	super_37	794762	828978	3	1
C1938	PF14226	super_152	224838	245758	2	2
C1939	PF14226	super_171	160784	192361	2	2
C1940	PF14226	super_127	557399	595536	3	0
C1941	PF14226	super_25	338109	772573	3	34
C1942	PF14227	super_34	5339	41938	2	0
C1943	PF14227	super_34	2472832	2531105	4	2
C1944	PF14227	super_386	87227	94679	2	0
C1945	PF14227	super_391	531	28510	3	0
C1946	PF14227	super_439	49228	62026	3	0
C1947	PF14227	super_49	153376	320302	2	5
C1948	PF14227	super_5	694567	734339	2	2
C1949	PF14227	super_58	1376242	1467271	2	4
C1950	PF14227	super_61	1783751	1809815	3	1
C1951	PF14227	super_76	1113	6655	2	0
C1952	PF14227	super_83	1397574	1407582	2	0
C1953	PF14227	super_302	207937	212869	2	0
C1954	PF14227	super_567	7463	18812	2	0
C1955	PF14227	super_3	3627943	3665478	4	0
C1956	PF14227	super_13	534622	556268	4	0
C1957	PF14227	super_280	1562	117044	2	5
C1958	PF14227	super_107	80431	138752	5	3
C1959	PF14227	super_114	822564	1011753	4	6
C1960	PF14227	super_118	878116	928325	3	2
C1961	PF14227	super_282	8497	107780	7	4
C1962	PF14227	super_145	781401	795628	2	0
C1963	PF14227	super_139	749355	825022	2	3
C1964	PF14227	super_175	5497	23887	3	1
C1965	PF14227	super_185	1143	33527	5	0
C1966	PF14227	super_188	193653	230898	5	1
C1967	PF14227	super_205	208651	266168	3	2
C1968	PF14227	super_241	95809	131989	4	0
C1969	PF14227	super_147	453530	498735	5	0
C1970	PF14244	super_0	2763552	2779458	2	0
C1971	PF14244	super_10	3893699	4204704	2	15
C1972	PF14309	super_27	270733	338390	2	3
C1973	PF14363	super_179	338156	479798	2	11
C1974	PF14368	super_56	613414	654030	2	1
C1975	PF14368	super_90	675688	713829	2	0
C1976	PF14368	super_30	2247144	2288919	5	1
C1977	PF14379	super_140	536327	564569	2	0
C1978	PF14379	super_173	291588	316892	2	1
C1979	PF14379	super_78	880642	946957	2	2
C1980	PF14383	super_27	270733	338390	2	3
C1981	PF14389	super_2	1082080	1163759	2	4
C1982	PF14389	super_79	288023	579153	3	15
C1983	PF14416	super_2	262978	741941	3	35
C1984	PF14432	super_43	1274166	1304550	2	3
C1985	PF14432	super_68	1261136	1268462	2	0
C1986	PF14432	super_77	571699	898899	3	21
C1987	PF14432	super_85	957417	1047245	2	5
C1988	PF14432	super_8	4207691	4499875	3	17
C1989	PF14432	super_85	11949	248011	2	16
C1990	PF14432	super_411	13	62163	4	0
C1991	PF14432	super_79	73249	463230	2	25
C1992	PF14432	super_36	308563	345212	2	2
C1993	PF14432	super_197	358902	494067	3	10
C1994	PF14432	super_24	843004	1402733	4	33
C1995	PF14432	super_193	159403	338856	2	13
C1996	PF14432	super_189	254152	537541	4	14
C1997	PF14432	super_170	213903	619616	3	29
C1998	PF14432	super_14	2453002	2539369	2	2
C1999	PF14432	super_12	3178008	3308957	2	9
C2000	PF14432	super_103	874194	890409	2	0
C2001	PF14432	super_3	5324159	5490685	2	10
C2002	PF14476	super_173	353800	451472	4	10
C2003	PF14476	super_54	500773	709361	8	10
C2004	PF14497	super_17	2014331	2163020	3	8
C2005	PF14510	super_58	574236	710862	2	7
C2006	PF14510	super_40	401531	427795	2	0
C2007	PF14510	super_41	583749	638504	3	0
C2008	PF14531	super_7	3817968	3903908	2	5
C2009	PF14541	super_9	1572517	1676060	3	4
C2010	PF14580	super_113	496354	587189	2	7
C2011	PF14714	super_403	19942	67720	2	3
C2012	PF14770	super_48	1811625	1878458	3	5
C2013	PF15474	super_339	6263	40612	2	2
C2014	PF15491	super_30	312578	723172	2	25
C2015	PF15491	super_321	290	113099	2	11
C2016	PF15491	super_386	54136	56707	2	0
C2017	PF15491	super_418	5364	58311	2	4
C2018	PF15612	super_170	195381	608061	2	30
C2019	PF15801	super_240	254989	289726	2	2
C2020	PF16095	super_109	414924	601365	3	11
C2021	PF16095	super_121	846662	936231	3	0
C2022	PF16095	super_136	725664	818715	2	6
C2023	PF16095	super_172	27552	104563	2	3
C2024	PF16095	super_216	397268	450738	2	0
C2025	PF16095	super_31	228380	801160	6	29
C2026	PF16095	super_315	65826	194845	2	10
C2027	PF16095	super_39	785379	855749	3	2
C2028	PF16095	super_437	13937	44310	2	2
C2029	PF16123	super_107	702972	796524	3	2
C2030	PF16135	super_28	1499760	1831498	2	19
C2031	PF16656	super_109	453201	548127	2	7
C2032	PF16879	super_15	2866039	2944580	2	6
C2033	PF16884	super_133	8096	105882	2	3
C2034	PF16884	super_112	426770	479465	2	0
C2035	PF16900	super_30	1277929	1607206	2	17
C2036	PF16916	super_279	71261	80649	2	0
C2037	PF16953	super_6	3202914	3235095	2	1
